season,episode,overall,guest,female_flag,notes,result,url_status,video_id,video_url,video_title,channel_title,done,name_filter,n_comments,mean,variance,positive_ratio,mean_nozero,variance_nozero,mean_1000,variance_1000,positive_ratio_1000,mean_nozero_1000,variance_nozero_1000,mean_toxicity,mean_severe_toxicity,var_toxicity,var_severe_toxicity,mean_toxicity_1000,mean_severe_toxicity_1000,var_toxicity_1000,var_severe_toxicity_1000
3,9,57,Kyle Kinane,0,,1,verified,whokj22FTA8,https://www.youtube.com/watch?v=whokj22FTA8,Kyle Kinane Gets Angry Eating Spicy Wings | Hot Ones,First We Feast,1,"kyle, kinane",1880,0.145786011,0.195077718,2.216,0.227261774,0.285584925,0.1338151,0.189034522,2.226804124,0.213762141,0.284882429,0.305533079,0.202720648,0.091789855,0.058767538,0.299445361,0.199224303,0.091306378,0.059040605
3,10,58,Dax Shepard,0,,1,verified,QFU8E0hSqKU,https://www.youtube.com/watch?v=QFU8E0hSqKU,Dax Shepard Does Mental Math While Eating Spicy Wings | Hot Ones,First We Feast,1,"dax, shepard",4989,0.127441491,0.196120441,1.944746377,0.195572316,0.287642855,0.103616,0.205058309,1.694214876,0.158920245,0.305717645,0.32143138,0.219470763,0.088491641,0.058931938,0.34135862,0.238183939,0.097279729,0.065314661
3,11,59,H3H3 Productions,1,,1,verified,Tgw2Kkmupg8,https://www.youtube.com/watch?v=Tgw2Kkmupg8,H3H3 Productions Does Couples Therapy While Eating Spicy Wings | Hot Ones,First We Feast,1,"h3h3, ethan, hila, klein",11904,0.176370783,0.172708865,2.842216359,0.288355693,0.25007719,0.1995613,0.158203953,3.347222222,0.318788019,0.21471392,0.264052625,0.178363113,0.076402614,0.048138144,0.266149063,0.186781503,0.095279397,0.059123561
3,12,60,Keke Palmer,1,,1,verified,42IE7mPaYNk,https://www.youtube.com/watch?v=42IE7mPaYNk,Keke Palmer Laughs Uncontrollably While Eating Spicy Wings | Hot Ones,First We Feast,1,"keke, palmer",4724,0.161279361,0.209625684,2.180136319,0.233277312,0.286410797,0.0855513,0.204809434,1.584980237,0.130812385,0.307243562,0.314445267,0.210124393,0.081335291,0.053532844,0.328670938,0.217332879,0.086663467,0.05703258
3,13,61,Charlamagne Tha God,0,,1,verified,io-1mYQUIe4,https://www.youtube.com/watch?v=io-1mYQUIe4,Charlamagne Tha God Gets Heated Eating Spicy Wings | Hot Ones,First We Feast,1,"charlamagne, charlamagne the god",4989,0.023063279,0.214662754,1.140428212,0.033851927,0.314713477,-0.0177509,0.251166846,0.953727506,-0.023356447,0.330351767,0.398630286,0.284364455,0.106056834,0.078356916,0.45108768,0.323899179,0.117912721,0.089406685
3,14,62,DJ Snake,0,,1,verified,XNqXca22g28,https://www.youtube.com/watch?v=XNqXca22g28,DJ Snake Reveals His Human Side While Eating Spicy Wings | Hot Ones,First We Feast,1,snake,2764,0.10775322,0.16663177,1.881646655,0.177279702,0.261823302,0.1171287,0.160009275,1.907407407,0.186510669,0.241851362,0.282701715,0.18662639,0.074659405,0.050094844,0.2862963,0.187282988,0.075250458,0.048574509
3,15,63,Guy Fieri,0,,1,verified,trRc1_CATfo,https://www.youtube.com/watch?v=trRc1_CATfo,Guy Fieri Becomes the Mayor of Spicy Wings | Hot Ones,First We Feast,1,"guy, fieri",8996,0.098634904,0.17843135,1.726611227,0.169142127,0.294053753,0.1207939,0.167527387,2.005376344,0.216089267,0.279098906,0.277486273,0.181042184,0.078753676,0.048885233,0.253010046,0.168511038,0.078801367,0.048731511
3,16,64,Kevin Love,0,,1,verified,o1ERaewus_M,https://www.youtube.com/watch?v=o1ERaewus_M,Kevin Love Gets Dunked On By Spicy Wings | Hot Ones,First We Feast,1,"kevin, love",2691,0.137717057,0.170121978,2.358050847,0.23381489,0.266362595,0.1574859,0.169594718,2.753164557,0.265574874,0.257288749,0.257553754,0.169429927,0.066737531,0.042963495,0.255245255,0.170733371,0.06896055,0.044738268
3,17,65,Neil deGrasse Tyson,0,,1,verified,Da8-QfGemgo,https://www.youtube.com/watch?v=Da8-QfGemgo,Neil deGrasse Tyson Explains the Universe While Eating Spicy Wings | Hot Ones,First We Feast,1,"neil, degrasse, tyson, ndt",23353,0.167539442,0.203177657,2.336386877,0.249827508,0.282411836,0.1327379,0.181420965,2.040816327,0.222714597,0.284358468,0.294162881,0.199243487,0.09645134,0.063811481,0.282664981,0.195907439,0.101125781,0.065726451
3,18,66,Thomas Middleditch,0,,1,verified,5FdmnmVBQXI,https://www.youtube.com/watch?v=5FdmnmVBQXI,Thomas Middleditch Does Improv While Eating Spicy Wings | Hot Ones,First We Feast,1,"thomas, middleditch, tom",4025,0.137050236,0.167886359,2.24291498,0.22955772,0.259972098,0.1160601,0.159946443,2.083769634,0.19704601,0.25559798,0.285043412,0.189009569,0.080311702,0.051961505,0.287539915,0.191061922,0.086174478,0.055284384
3,19,67,Andy Cohen,0,,1,verified,R042gl-sri0,https://www.youtube.com/watch?v=R042gl-sri0,Andy Cohen Spills the Tea While Eating Spicy Wings | Hot Ones,First We Feast,1,"andy, cohen",2147,0.142743782,0.190271273,2.181818182,0.218907786,0.275121694,0.1403151,0.185978804,2.101941748,0.219585446,0.273640028,0.304139631,0.201850585,0.081554031,0.054621995,0.295703776,0.196717217,0.079000731,0.051816243
3,20,68,Tom Arnold,0,,1,verified,qJCUBMFsdZM,https://www.youtube.com/watch?v=qJCUBMFsdZM,Tom Arnold Melts Down While Eating Spicy Wings | Hot Ones,First We Feast,1,"tom, arnold",3323,0.115897442,0.218101656,1.70982659,0.164303413,0.301241189,0.109874,0.196520673,1.754166667,0.166223903,0.287941428,0.33302735,0.223617519,0.091579428,0.061022919,0.308191185,0.204394278,0.084084919,0.054593122
3,21,69,Coyote Peterson,0,,1,verified,fBljahaLMXs,https://www.youtube.com/watch?v=fBljahaLMXs,Coyote Peterson Gets STUNG by Spicy Wings | Hot Ones,First We Feast,1,"coyote, peterson, petersen",11315,0.125595749,0.167415177,2.160493827,0.213490129,0.265811035,0.1538203,0.165516249,2.380116959,0.266125087,0.256473171,0.237113337,0.154690648,0.052617187,0.033290515,0.234324349,0.156630848,0.056896706,0.036218111
3,22,70,Nick Kroll,0,,1,verified,FwmhT0YP_Ps,https://www.youtube.com/watch?v=FwmhT0YP_Ps,Nick Kroll Delivers a PSA While Eating Spicy Wings | Hot Ones,First We Feast,1,"nick, kroll",3484,0.153888548,0.173531476,2.426073132,0.248792436,0.256937894,0.1568236,0.172413137,2.466292135,0.254171151,0.254694884,0.284996796,0.192011623,0.073613079,0.048349879,0.275025325,0.183262623,0.07026681,0.045771719
3,23,71,Brett Baker,0,,1,verified,ZxpNXfj5No8,https://www.youtube.com/watch?v=ZxpNXfj5No8,Superfan Brett Baker Grills Sean Evans Over Spicy Wings | Hot Ones,First We Feast,1,"brett, baker",6968,0.312151765,0.189105497,4.967821782,0.451072895,0.210602122,0.2802122,0.188966026,4.1796875,0.422642836,0.224819342,0.207144001,0.133133682,0.062120216,0.037735534,0.197270066,0.1243149,0.059574734,0.034934905
3,24,72,Seth Rogen and Dominic Cooper,0,,1,verified,QulEM-Azzug,https://www.youtube.com/watch?v=QulEM-Azzug,Seth Rogen and Dominic Cooper Suffer While Eating Spicy Wings | Hot Ones,First We Feast,1,"seth, rogen, dominic, cooper, seth rogen, dom, dominic cooper, dom cooper",5210,0.103567313,0.18590129,1.756366723,0.166179766,0.28788449,0.1048254,0.188026262,1.617021277,0.170447805,0.294548565,0.30188968,0.202310848,0.085741871,0.056451849,0.27634405,0.18144588,0.079677296,0.05087159
4,1,73,Cara Delevingne,1,,1,verified,sFy3rEG91OU,https://www.youtube.com/watch?v=sFy3rEG91OU,Cara Delevingne Shows Her Hot Sauce Balls While Eating Spicy Wings | Hot Ones,First We Feast,1,"cara, delevingne",9498,0.122373489,0.188934294,1.906580764,0.184025237,0.27277389,0.0993165,0.18533546,1.711934156,0.150707891,0.273492332,0.325768273,0.218660831,0.092522919,0.06192663,0.310054252,0.206742865,0.092752275,0.061140028
4,2,74,Liam Payne,0,,1,verified,h0WGOAK4qE8,https://www.youtube.com/watch?v=h0WGOAK4qE8,Liam Payne Gets Cocky Eating Spicy Wings | Hot Ones,First We Feast,1,"liam, payne",5009,0.127649231,0.180434141,1.989533777,0.203499363,0.272214009,0.0783647,0.176541041,1.5,0.132821525,0.291989065,0.278999584,0.186066639,0.075018115,0.049688393,0.292834599,0.197054493,0.085568378,0.058230839
4,3,75,Steve-O,0,,1,verified,ePN1J_c4ulw,https://www.youtube.com/watch?v=ePN1J_c4ulw,Steve-O Tells Insane Stories While Eating Spicy Wings | Hot Ones,First We Feast,1,steve,14085,0.207890458,0.199490181,2.845805921,0.313069293,0.267490768,0.1665026,0.184364131,2.431693989,0.265131529,0.267423818,0.275043384,0.184532572,0.086446935,0.054875769,0.267682278,0.181466146,0.089110966,0.055140761
,,,Stephen Colbert,0,"late show, not hot ones",1,verified,Dyrmfv0JbIU,https://www.youtube.com/watch?v=Dyrmfv0JbIU,Stephen Does A &#39;Hot Ones&#39; Interview With Sean Evans,The Late Show with Stephen Colbert,1,"stephen, colbert",4110,0.246171168,0.220029313,2.952,0.341350709,0.272611771,0.2832648,0.219744565,3.701298701,0.391249724,0.261265522,0.264211561,0.168764453,0.07465332,0.046911796,0.248072072,0.158708483,0.069633587,0.043201084
4,4,76,Vince Staples,0,,1,verified,4n_x6ZlXg38,https://www.youtube.com/watch?v=4n_x6ZlXg38,Vince Staples Delivers Hot Takes While Eating Spicy Wings | Hot Ones,First We Feast,1,"vince, staples",8697,0.141174451,0.191238436,2.175245807,0.223641931,0.284507757,0.1383513,0.177287588,2.230769231,0.235291327,0.278700355,0.29137689,0.197573723,0.092175876,0.060838375,0.268727714,0.179626235,0.086949012,0.053630778
4,5,77,Adam Richman,0,,1,verified,Y1IjInlhAU8,https://www.youtube.com/watch?v=Y1IjInlhAU8,Adam Richman Fanboys Out While Eating Spicy Wings | Hot Ones,First We Feast,1,"adam, richman",6433,0.183825136,0.186810591,2.781163435,0.288778291,0.263160069,0.170511,0.178935913,2.648809524,0.278158238,0.261959012,0.26429644,0.175091032,0.074418705,0.04840177,0.250749445,0.163309221,0.070387936,0.04342961
4,6,78,ASAP Ferg,0,,1,verified,xI8ArWO9Uzs,https://www.youtube.com/watch?v=xI8ArWO9Uzs,ASAP Ferg Harlem Shakes While Eating Spicy Wings | Hot Ones,First We Feast,1,"asap, ferg, a$ap, a$ap ferg",5487,0.098919009,0.143102813,2.104589114,0.186582537,0.253566216,0.1092721,0.145115242,2.166666667,0.205398684,0.253028737,0.308040154,0.21686011,0.07926696,0.05547047,0.28888715,0.203760518,0.075137116,0.051645399
4,7,79,Kevin Durant,0,,1,verified,x8oQIiMfkPk,https://www.youtube.com/watch?v=x8oQIiMfkPk,Kevin Durant Sweats It Out Over Spicy Wings | Hot Ones,First We Feast,1,"kevin, durant, kd",9036,0.033144389,0.15962742,1.196355353,0.062122526,0.297389468,0.0285415,0.154376336,1.200873362,0.05662996,0.304711607,0.301764163,0.214199414,0.084631824,0.062970434,0.306270609,0.221015152,0.087556539,0.065705525
4,8,80,Henry Rollins,0,,1,verified,ldm8mnn-ULI,https://www.youtube.com/watch?v=ldm8mnn-ULI,Henry Rollins Channels His Anger at Spicy Wings | Hot Ones,First We Feast,1,"henry, rollins",7312,0.278106332,0.212149898,3.478661088,0.379953942,0.251145658,0.2631266,0.200730952,3.474358974,0.376972206,0.244663532,0.256719136,0.167145116,0.080203539,0.050593715,0.249955924,0.165244641,0.079741006,0.049961625
4,9,81,Dillon Francis,0,,1,verified,uV002CSNDac,https://www.youtube.com/watch?v=uV002CSNDac,Dillon Francis Hurts His Body with Spicy Wings | Hot Ones,First We Feast,1,"dillon, francis",2618,0.12053262,0.167229672,2.145877378,0.212066129,0.274814167,0.1294114,0.167308846,2.180327869,0.222356357,0.266805342,0.269123958,0.183872133,0.076061294,0.049316879,0.268705837,0.184070574,0.078020009,0.050852303
4,10,82,Joji,0,,1,verified,kjNU-dbG3ek,https://www.youtube.com/watch?v=kjNU-dbG3ek,Joji Sets His Face on Fire While Eating Spicy Wings | Hot Ones,First We Feast,1,joji,25319,0.073939326,0.144598297,1.598843931,0.138795211,0.262431016,0.0686505,0.148143649,1.480952381,0.131766795,0.276028185,0.312642714,0.21350396,0.085996379,0.054793346,0.337876518,0.240082219,0.103454674,0.066289165
4,11,83,Wanda Sykes,1,,1,verified,QB5JOnDYeHY,https://www.youtube.com/watch?v=QB5JOnDYeHY,Wanda Sykes Confesses Everything While Eating Spicy Wings | Hot Ones,First We Feast,1,"wanda, sykes",5193,0.146947294,0.220219665,2.051438535,0.2180278,0.311245537,0.123348,0.209251437,1.787234043,0.188317557,0.307232934,0.312330123,0.217750314,0.093618221,0.06495546,0.317343548,0.220908595,0.099317792,0.067740688
4,12,84,Terry Crews,0,,1,verified,7TN09IP5JuI,https://www.youtube.com/watch?v=7TN09IP5JuI,Terry Crews Hallucinates While Eating Spicy Wings | Hot Ones,First We Feast,1,"terry, crews",28529,0.25823953,0.184390416,4.044200375,0.39124043,0.227321537,0.2377911,0.171985779,3.912,0.387281922,0.222212039,0.22334974,0.148214023,0.065191903,0.041594319,0.22698271,0.152598443,0.069084529,0.0428396
4,13,85,Gary Vaynerchuk,0,,1,verified,zl-X3dhooPM,https://www.youtube.com/watch?v=zl-X3dhooPM,Gary Vaynerchuk Tests His Mental Toughness While Eating Spicy Wings | Hot Ones,First We Feast,1,"gary, vaynerchuk",6936,0.189589057,0.210844967,2.426439232,0.27276285,0.280657128,0.1515862,0.203329711,2.004385965,0.221293723,0.281405858,0.325549458,0.224189611,0.102727616,0.068936372,0.32012758,0.216830552,0.099556379,0.065004333
4,14,86,Artie Lange,0,,1,verified,a_MFkqMZTt4,https://www.youtube.com/watch?v=a_MFkqMZTt4,Artie Lange Is Raw and Uncensored While Eating Spicy Wings | Hot Ones,First We Feast,1,"artie, lange",4691,0.12426052,0.199671487,1.877767084,0.194951873,0.29948245,0.0973479,0.176536481,1.716216216,0.161439303,0.282416778,0.3165668,0.216236309,0.089195882,0.060129829,0.310942686,0.212438984,0.090728092,0.059827806
4,15,87,Chris Jericho,0,,1,verified,Dh1EMAYaczM,https://www.youtube.com/watch?v=Dh1EMAYaczM,Chris Jericho Gets Body Slammed by Spicy Wings | Hot Ones,First We Feast,1,"chris, jericho",5971,0.087460961,0.173069615,1.743464052,0.155517987,0.297158217,0.1046032,0.17073523,2.029239766,0.20193668,0.309949492,0.306248508,0.206299779,0.089089605,0.055362124,0.290855249,0.199872375,0.086040221,0.05490909
4,16,88,Gabrielle Union,1,,1,verified,twjTkBN3Q9A,https://www.youtube.com/watch?v=twjTkBN3Q9A,Gabrielle Union Impersonates DMX While Eating Spicy Wings | Hot Ones,First We Feast,1,"gabrielle, union",4921,0.174570148,0.211769318,2.254598258,0.255520434,0.289284856,0.1536582,0.221222485,1.924369748,0.220773276,0.303031183,0.328330221,0.223638488,0.087043941,0.058899531,0.346781203,0.235109052,0.090686333,0.061340544
4,17,89,Wale,0,,1,verified,rPh9bprbLkM,https://www.youtube.com/watch?v=rPh9bprbLkM,Wale Battles Spicy Wings LIVE | Hot Ones,First We Feast,1,wale,3030,0.121732541,0.185253438,1.918622848,0.197774584,0.285935571,0.1002913,0.184928187,1.594017094,0.165224547,0.29393072,0.319492104,0.222739652,0.084766378,0.059367125,0.327562723,0.228126426,0.086943679,0.061666863
4,18,90,Bob Saget,0,,1,verified,duRDizP0gHQ,https://www.youtube.com/watch?v=duRDizP0gHQ,Bob Saget Hiccups Uncontrollably While Eating Spicy Wings | Hot Ones,First We Feast,1,"bob, saget",6173,0.12118022,0.183973089,2.059064807,0.200602172,0.288617497,0.1127368,0.17925934,2.078947368,0.192712479,0.291013911,0.332161358,0.232902982,0.096916391,0.066495313,0.332110248,0.236602117,0.097526442,0.066971648
4,19,91,Mario Batali,0,not available on YouTube,0,skip,,,,,,"mario, batali",,,,,,,,,,,,,,,,,,,
4,20,92,Alexa Chung,1,,1,verified,tuONqBMf3XA,https://www.youtube.com/watch?v=tuONqBMf3XA,Alexa Chung Fears for Her Life While Eating Spicy Wings | Hot Ones,First We Feast,1,"alexa, chung",4462,0.122165845,0.197690611,1.862173038,0.191600703,0.296747378,0.1221186,0.192713534,1.863013699,0.194766507,0.29320873,0.271084911,0.172270426,0.071080854,0.04621622,0.255399676,0.161596551,0.068968787,0.044614818
4,21,93,Logic,0,,1,verified,__4c1JCHvaQ,https://www.youtube.com/watch?v=__4c1JCHvaQ,Logic Solves a Rubik&#39;s Cube While Eating Spicy Wings | Hot Ones,First We Feast,1,logic,19810,0.150605098,0.172944858,2.419716647,0.257507941,0.268176626,0.1190055,0.163827685,2.010989011,0.217163321,0.277639351,0.284520014,0.189640205,0.087888435,0.056351671,0.279447156,0.185195386,0.089018123,0.057963571
4,22,94,Casey Neistat,0,,1,verified,xLkHEZTSeoU,https://www.youtube.com/watch?v=xLkHEZTSeoU,Casey Neistat Melts His Face Off While Eating Spicy Wings | Hot Ones,First We Feast,1,"casey, neistat",11438,0.125932934,0.177796272,2.11831369,0.209393938,0.278153044,0.1219585,0.14792004,2.301775148,0.21856362,0.243975312,0.276343263,0.182114047,0.077226466,0.05032889,0.255821636,0.169739461,0.071289195,0.044448711
4,23,95,holiday special,,,,verified,2zY6xlhIWbQ,https://www.youtube.com/watch?v=2zY6xlhIWbQ,The Hot Ones Holiday Special | Hot Ones,First We Feast,1,,2523,0.223255688,0.177088071,3.708823529,0.351826421,0.233836751,0.1996539,0.174289429,3.204081633,0.323064563,0.242152118,0.221921798,0.142334377,0.051169574,0.033708609,0.226276199,0.145920294,0.054356908,0.035251479
4,24,96,Chili Klaus,0,,1,verified,G3Fc_eOkM8M,https://www.youtube.com/watch?v=G3Fc_eOkM8M,Chili Klaus Faces the Most Extreme Hot Ones Ever,First We Feast,1,klaus,8371,0.241633891,0.196098675,3.377036462,0.358510688,0.249048792,0.2252233,0.188705496,3.161073826,0.363263387,0.254218793,0.241744082,0.158948293,0.064530668,0.039811218,0.232891938,0.154001736,0.063817886,0.03940132
5,1,97,Taraji P Henson,1,,0,verified,rRuifrLicbI,https://www.youtube.com/watch?v=rRuifrLicbI,Taraji P. Henson Needs a Stunt Double to Eat Spicy Wings | Hot Ones,First We Feast,1,"taraji, henson, taraji henson",11715,0.107478233,0.247490429,1.593869732,0.14306414,0.32434313,0.0755999,0.235243654,1.365131579,0.105145897,0.324075076,0.332520821,0.211818717,0.08480168,0.056855764,0.314927626,0.198979814,0.082629313,0.053339939
5,2,98,Sasha Banks,1,,1,verified,DJFeaRWJdy8,https://www.youtube.com/watch?v=DJFeaRWJdy8,Sasha Banks Bosses Up While Eating Spicy Wings | Hot Ones,First We Feast,1,"sasha, banks",6953,0.169379836,0.176653907,2.806807728,0.284605607,0.264034185,0.1812145,0.189361023,2.666666667,0.289018341,0.270853913,0.249185594,0.164568222,0.064359284,0.041465107,0.255623718,0.163682698,0.068911474,0.042862064
5,3,99,Von Miller,0,,1,verified,yA4xvRkZYjs,https://www.youtube.com/watch?v=yA4xvRkZYjs,Von Miller Geeks Out Over Spicy Wings | Hot Ones,First We Feast,1,"von, miller",3096,0.18769761,0.166840043,3.135254989,0.311588097,0.238360617,0.1918284,0.167036842,3.177304965,0.32568489,0.239998923,0.240713799,0.157413356,0.06175311,0.03937975,0.240740806,0.156609222,0.061465337,0.0373263
5,4,100,Rich Brian,0,,1,verified,CRiBnM9l4N4,https://www.youtube.com/watch?v=CRiBnM9l4N4,Rich Brian Experiences Peak Bromance While Eating Spicy Wings | Hot Ones,First We Feast,1,"rich, brian",6820,0.184545616,0.170856087,2.952884615,0.306154488,0.246212954,0.1552864,0.152606572,2.863013699,0.275330496,0.237527229,0.275585249,0.18783772,0.07199323,0.047664529,0.267914209,0.187045925,0.071906411,0.048138809
5,5,101,Hannibal Buress,0,,1,verified,Psx6elljRF8,https://www.youtube.com/watch?v=Psx6elljRF8,Hannibal Buress Freestyles While Eating Spicy Wings | Hot Ones,First We Feast,1,"hannibal, buress, hanibal, hanibal buress",6232,0.1099737,0.161166442,2.00252738,0.192299691,0.265983908,0.1129599,0.151723425,2.289308176,0.215984512,0.26785043,0.271069566,0.181640394,0.073561486,0.046958916,0.24582212,0.166377217,0.066665256,0.043100809
5,6,102,Michael B Jordan,0,,1,verified,VWeYDFpCZqM,https://www.youtube.com/watch?v=VWeYDFpCZqM,Michael B. Jordan Gets Knocked Out By Spicy Wings | Hot Ones,First We Feast,1,"michael, jordan, michael jordan",10256,0.174448859,0.163293122,2.861615529,0.290116345,0.23800682,0.1687772,0.171298283,2.740506329,0.285579019,0.256488661,0.248747199,0.165701858,0.061629538,0.039705845,0.235622494,0.158167865,0.060303124,0.03844406
5,7,103,Ty Burrell,0,,1,verified,PAczA2saYWM,https://www.youtube.com/watch?v=PAczA2saYWM,Ty Burrell Fears Sudden Death While Eating Spicy Wings | Hot Ones,First We Feast,1,"ty, burrell",3668,0.212698282,0.188293753,3.31559633,0.331708036,0.2541721,0.2050759,0.187586785,3.299319728,0.324487184,0.258067103,0.214049703,0.140685823,0.051301484,0.032919981,0.220593127,0.145908199,0.054114171,0.034740505
5,8,104,Charlize Theron,1,,1,verified,ZgQMW4eVrzw,https://www.youtube.com/watch?v=ZgQMW4eVrzw,Charlize Theron Takes a Rorschach Test While Eating Spicy Wings | Hot Ones,First We Feast,1,"charlize, theron",14619,0.268058588,0.208455122,3.486819728,0.371339761,0.250419074,0.2483237,0.185784655,3.685714286,0.378542226,0.233915105,0.294807154,0.196781436,0.07873868,0.050897914,0.272707811,0.182150072,0.07038379,0.043491111
5,9,105,Adam Rippon,0,,1,verified,3y75zBl37f8,https://www.youtube.com/watch?v=3y75zBl37f8,Adam Rippon Competes in the Olympics of Eating Spicy Wings | Hot Ones,First We Feast,1,"adam, rippon",3780,0.143077434,0.195649691,2.063932449,0.21292626,0.276291064,0.1433455,0.185634114,2.041284404,0.216207391,0.264237844,0.325818202,0.214502951,0.087433536,0.056528653,0.324162977,0.215058986,0.087461024,0.05633637
5,10,106,Gabriel Iglesias,0,,1,verified,enmLybSqmgc,https://www.youtube.com/watch?v=enmLybSqmgc,Gabriel Iglesias Does Wrestling Trivia While Eating Spicy Wings | Hot Ones,First We Feast,1,"gabriel, iglesias",8756,0.140650423,0.176605481,2.333990796,0.24285843,0.280119275,0.1626132,0.166699602,2.849315068,0.289347331,0.259948327,0.245818953,0.164371901,0.060931841,0.038843394,0.228644448,0.152739514,0.059074036,0.036784013
5,11,107,Shawn Mendes,0,,1,verified,Oh4kio5hYn8,https://www.youtube.com/watch?v=Oh4kio5hYn8,Shawn Mendes Reveals a New Side of Himself While Eating Spicy Wings | Hot Ones,First We Feast,1,"shawn, mendes",11792,0.133537322,0.168615606,2.14973262,0.222788922,0.261428017,0.1294848,0.15915598,2.179775281,0.228771731,0.258480267,0.250986693,0.165849707,0.059408371,0.038359459,0.253564239,0.171653664,0.068934602,0.046500708
5,12,108,Philip DeFranco,0,,1,verified,IIjPj1zD3GI,https://www.youtube.com/watch?v=IIjPj1zD3GI,Philip DeFranco Sets a YouTube Record While Eating Spicy Wings | Hot Ones,First We Feast,1,"philip, defranco, phil, phil defranco",9940,0.173009266,0.186027331,2.555940023,0.278902384,0.270354523,0.1603267,0.161402116,2.647058824,0.287323835,0.2527618,0.260783198,0.177231122,0.07278853,0.046211109,0.229644526,0.156241978,0.068963636,0.041674713
5,13,109,Trick Daddy,0,,1,verified,SywOj6EpkOc,https://www.youtube.com/watch?v=SywOj6EpkOc,Trick Daddy Prays for Help While Eating Spicy Wings | Hot Ones,First We Feast,1,"trick, daddy",4462,0.134367033,0.18491479,1.629346904,0.193401839,0.254740557,0.1123475,0.169547774,1.537878788,0.167682836,0.243777593,0.307292348,0.214030889,0.083410167,0.054372968,0.295549269,0.201998953,0.080019942,0.049200189
5,14,110,Tyra Banks,1,,0,verified,8rqztDFvmZ8,https://www.youtube.com/watch?v=8rqztDFvmZ8,Tyra Banks Cries For Her Mom While Eating Spicy Wings | Hot Ones,First We Feast,1,"tyra, banks",10719,0.232259502,0.200202007,3.129229063,0.334397529,0.254087783,0.2029978,0.183615883,2.97515528,0.317184063,0.250681755,0.276728442,0.184856451,0.067312843,0.044377011,0.258962324,0.176405192,0.067845472,0.045508458
5,15,111,Alton Brown,0,,1,verified,T1-k7VYwsHg,https://www.youtube.com/watch?v=T1-k7VYwsHg,Alton Brown Rigorously Reviews Spicy Wings | Hot Ones,First We Feast,1,"alton, brown",13410,0.265007652,0.218370388,3.136941369,0.352179148,0.259501061,0.2394627,0.192151703,3.39869281,0.355813819,0.244115825,0.239913067,0.152842821,0.066163083,0.039879631,0.227134613,0.150998744,0.06522771,0.040431951
5,16,112,John Mayer,0,,1,verified,1Q9sv9OkQBk,https://www.youtube.com/watch?v=1Q9sv9OkQBk,John Mayer Has a Sing-Off While Eating Spicy Wings | Hot Ones,First We Feast,1,"john, mayer",6626,0.209192122,0.181461596,3.191674734,0.32011709,0.242173362,0.1920664,0.175201343,3.111842105,0.30730624,0.244908227,0.241526392,0.152476999,0.063761616,0.038308629,0.241044264,0.153506729,0.068117823,0.040531209
6,1,113,Johnny Knoxville,0,,1,verified,8Od-IMIGjfg,https://www.youtube.com/watch?v=8Od-IMIGjfg,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,First We Feast,1,"johnny, knoxville, john",9549,0.122070646,0.187829732,1.899492854,0.185347845,0.273465874,0.1347018,0.162189562,2.085858586,0.220461211,0.246542742,0.268773402,0.171284192,0.074765433,0.045452327,0.248715511,0.162935925,0.075005129,0.043830486
6,2,114,Natalie Portman,1,,1,verified,zF2QwHnk3EE,https://www.youtube.com/watch?v=zF2QwHnk3EE,Natalie Portman Pirouettes in Pain While Eating Spicy Wings | Hot Ones,First We Feast,1,"natalie, portman",16354,0.11386632,0.212596765,1.739419291,0.167265768,0.303365548,0.1181138,0.187843917,1.881057269,0.180602141,0.275937587,0.298665313,0.194194883,0.079053373,0.051471709,0.296372624,0.195994156,0.085618461,0.05322233
6,3,115,Marques Brownlee,0,,1,verified,3DuCWM671Ds,https://www.youtube.com/watch?v=3DuCWM671Ds,Marques Brownlee Ranks Hot Sauce Labels While Eating Spicy Wings | Hot Ones,First We Feast,1,"marques, brownlee",6217,0.106192504,0.172527098,1.887401575,0.180037851,0.279205988,0.1411976,0.136985261,2.669064748,0.276858039,0.231039868,0.259763348,0.169504197,0.062167387,0.03842493,0.221928044,0.14920496,0.050559392,0.031301714
6,4,116,Joel Embiid,0,,1,verified,amv8fiCQnXI,https://www.youtube.com/watch?v=amv8fiCQnXI,Joel Embiid Trusts the Process While Eating Spicy Wings | Hot Ones,First We Feast,1,"joel, embiid",6035,0.138195427,0.157924196,2.448207171,0.240903928,0.250552475,0.142416,0.164335678,2.38547486,0.235009901,0.249420503,0.251419004,0.166261847,0.062708367,0.040069582,0.255752126,0.164411829,0.066848698,0.040014989
6,5,117,Tom Segura,0,,1,verified,bIfUsQRyymU,https://www.youtube.com/watch?v=bIfUsQRyymU,Tom Segura Tears Up While Eating Spicy Wings | Hot Ones,First We Feast,1,"tom, segura",7905,0.143743087,0.177870651,2.282252316,0.246751162,0.2799176,0.1218604,0.138245541,2.580882353,0.250226694,0.251751074,0.296247937,0.204543622,0.090035432,0.061416862,0.26967959,0.185122778,0.082322434,0.05390488
